rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,15/42/100,10,3.0,4.0,0-23h,71,56.3,1.709,-3.9%,2.03,34,38.2,0.814,-5.2%,-0.99,0.6101
0,9/42/80,10,2.5,3.5,6-17h,77,54.5,1.696,-7.2%,2.17,28,39.3,0.891,-7.9%,-0.46,0.61
0,9/50/80,10,3.0,4.0,6-17h,65,56.9,1.767,-4.3%,1.93,24,45.8,1.119,-5.2%,0.39,0.6098
0,9/34/100,10,2.0,3.5,6-17h,92,46.7,1.565,-6.8%,2.4,-,-,-,-,-,0.6097
0,5/42/150,10,2.5,3.5,7-16h,67,55.2,1.742,-4.2%,1.97,23,52.2,1.51,-2.0%,1.5,0.6095
0,9/34/100,14,2.5,3.5,7-16h,75,54.7,1.68,-5.5%,2.13,-,-,-,-,-,0.6094
0,5/42/100,10,2.5,3.5,6-17h,84,53.6,1.637,-4.9%,2.19,26,42.3,1.014,-3.6%,0.06,0.6093
0,12/50/100,14,3.0,4.0,6-17h,61,57.4,1.774,-3.0%,1.86,22,50.0,1.319,-3.9%,0.93,0.6093
0,5/50/100,14,2.5,4.0,0-23h,113,47.8,1.458,-4.3%,2.51,31,45.2,1.302,-3.4%,1.37,0.6092
0,9/42/200,14,2.5,3.0,7-16h,69,59.4,1.758,-3.9%,1.92,-,-,-,-,-,0.609
0,5/50/100,10,3.0,4.0,7-16h,65,56.9,1.77,-5.0%,1.93,21,52.4,1.455,-2.0%,1.2,0.6087
0,5/42/150,20,2.5,4.0,7-16h,66,51.5,1.702,-4.2%,2.03,23,47.8,1.45,-3.0%,1.44,0.6086
0,9/42/150,14,2.5,4.0,7-16h,66,51.5,1.698,-3.9%,2.03,-,-,-,-,-,0.6086
0,15/50/80,14,3.0,3.0,0-23h,84,63.1,1.732,-4.9%,2.0,34,41.2,0.686,-9.6%,-1.55,0.6086
0,5/50/150,20,2.5,4.0,6-17h,75,50.7,1.65,-5.1%,2.16,23,52.2,1.728,-2.0%,2.16,0.6083
0,5/42/80,10,2.5,4.0,7-16h,77,50.6,1.657,-7.7%,2.23,28,46.4,1.372,-3.0%,1.48,0.6079
0,9/50/80,10,3.0,3.5,6-17h,72,59.7,1.733,-3.0%,1.92,26,46.2,0.989,-5.6%,-0.04,0.6079
0,15/42/80,14,2.0,3.0,0-23h,131,48.9,1.449,-9.3%,2.68,47,38.3,0.916,-8.8%,-0.6,0.6076
0,9/34/100,20,2.5,4.0,7-16h,75,50.7,1.646,-5.3%,2.16,-,-,-,-,-,0.6074
0,5/42/150,14,2.5,3.5,7-16h,67,55.2,1.724,-4.2%,1.97,23,52.2,1.51,-2.0%,1.5,0.6071
0,9/50/80,20,2.5,4.0,6-17h,94,48.9,1.549,-5.3%,2.34,26,42.3,1.164,-5.1%,0.63,0.6071
0,15/26/80,20,3.0,4.0,0-23h,105,53.3,1.532,-4.9%,2.35,28,53.6,1.544,-6.2%,1.83,0.6065
0,12/42/80,14,2.0,3.5,6-17h,97,46.4,1.532,-7.7%,2.45,28,35.7,0.958,-4.5%,-0.19,0.6064
0,5/42/80,20,2.5,4.0,6-17h,77,50.6,1.678,-9.5%,2.23,28,39.3,1.023,-6.1%,0.1,0.6061
0,9/34/100,20,2.0,3.0,7-16h,90,51.1,1.582,-5.9%,2.28,-,-,-,-,-,0.6058
0,15/50/100,14,3.0,3.0,0-23h,79,63.3,1.726,-3.0%,1.9,32,50.0,0.99,-5.9%,-0.04,0.6056
0,15/26/80,14,2.5,3.5,7-16h,67,55.2,1.723,-4.9%,1.97,22,54.5,1.685,-3.6%,1.78,0.6054
0,12/26/100,14,2.5,4.0,7-16h,68,51.5,1.685,-6.2%,2.09,-,-,-,-,-,0.6053
0,15/26/150,10,2.0,4.0,6-17h,77,44.2,1.602,-6.9%,2.27,-,-,-,-,-,0.6053
0,15/50/100,14,3.0,3.5,0-23h,74,59.5,1.725,-3.9%,1.93,31,48.4,1.084,-5.0%,0.34,0.6053
0,9/34/150,20,2.5,4.0,6-17h,73,50.7,1.658,-5.1%,2.1,-,-,-,-,-,0.6052
0,9/50/80,10,3.0,4.0,7-16h,57,57.9,1.847,-6.8%,1.8,24,58.3,1.86,-3.0%,2.3,0.6052
0,12/50/80,10,2.5,4.0,7-16h,66,51.5,1.719,-6.5%,2.03,24,50.0,1.582,-3.0%,1.88,0.6051
0,15/26/100,14,2.5,3.5,7-16h,65,55.4,1.746,-5.1%,1.93,-,-,-,-,-,0.6051
0,9/34/150,20,2.5,4.0,7-16h,73,50.7,1.651,-4.9%,2.1,-,-,-,-,-,0.6049
0,12/50/80,14,2.0,3.5,0-23h,130,44.6,1.448,-11.5%,2.72,42,35.7,0.957,-9.9%,-0.29,0.6048
0,15/26/100,10,2.0,3.5,0-23h,110,45.5,1.479,-7.6%,2.52,36,44.4,1.387,-6.8%,2.07,0.6047
0,15/26/100,14,2.0,3.5,6-17h,90,46.7,1.552,-5.9%,2.32,20,45.0,1.41,-3.2%,1.21,0.6047
0,5/42/100,10,3.0,4.0,7-16h,61,57.4,1.794,-5.9%,1.86,24,45.8,1.116,-2.7%,0.39,0.6046
0,15/26/100,10,2.5,3.5,0-23h,97,52.6,1.556,-6.4%,2.33,32,46.9,1.224,-6.7%,1.0,0.6046
0,9/34/150,14,2.0,3.0,6-17h,88,51.1,1.592,-6.0%,2.23,-,-,-,-,-,0.6035
0,9/34/80,14,2.0,3.5,6-17h,100,46.0,1.507,-6.8%,2.42,23,56.5,2.295,-2.0%,3.46,0.6034
0,15/42/200,10,2.0,3.0,7-16h,51,54.9,1.813,-3.0%,1.7,-,-,-,-,-,0.6032
0,12/50/80,10,2.5,4.0,6-17h,75,50.7,1.658,-7.7%,2.16,26,42.3,1.159,-3.9%,0.63,0.6031
0,12/34/80,14,2.5,3.0,6-17h,89,57.3,1.624,-4.5%,2.11,28,46.4,1.029,-5.3%,0.11,0.6029
0,5/50/150,10,2.0,4.0,6-17h,85,43.5,1.556,-8.0%,2.36,27,48.1,1.821,-2.0%,3.21,0.6028
0,15/26/100,20,2.0,3.5,6-17h,90,46.7,1.537,-5.9%,2.32,20,45.0,1.41,-3.2%,1.21,0.6027
0,15/26/80,14,2.5,3.0,6-17h,89,57.3,1.609,-3.9%,2.11,26,57.7,1.646,-3.8%,1.84,0.6024
0,5/50/80,10,2.0,4.0,6-17h,104,42.3,1.499,-10.8%,2.56,35,42.9,1.493,-3.0%,2.62,0.6022
0,5/42/80,20,2.5,3.5,7-16h,73,54.8,1.69,-7.8%,2.09,29,48.3,1.294,-3.0%,1.16,0.6021
0,9/34/150,10,2.5,4.0,6-17h,71,50.7,1.661,-4.9%,2.04,-,-,-,-,-,0.602
0,15/26/100,20,2.0,3.0,6-17h,95,50.5,1.553,-5.9%,2.28,20,45.0,1.211,-3.5%,0.62,0.602
0,9/34/80,14,2.5,3.0,6-17h,101,56.4,1.576,-5.7%,2.23,23,56.5,1.561,-3.0%,1.46,0.6019
0,12/42/80,10,2.0,4.0,0-23h,116,41.4,1.429,-6.9%,2.55,40,32.5,0.948,-5.2%,-0.36,0.6018
0,12/42/80,14,2.5,3.0,7-16h,81,58.0,1.657,-4.9%,2.04,21,42.9,0.89,-3.2%,-0.34,0.6015
0,15/42/80,14,3.0,3.0,0-23h,92,62.0,1.625,-2.1%,2.0,39,41.0,0.681,-9.7%,-1.8,0.6015
0,12/42/80,20,2.0,3.5,7-16h,85,47.1,1.549,-5.9%,2.27,23,34.8,0.921,-5.9%,-0.31,0.6008
0,12/42/80,14,2.5,3.0,6-17h,89,57.3,1.613,-4.9%,2.11,24,33.3,0.586,-8.3%,-1.64,0.6005
0,5/42/150,10,2.5,3.5,6-17h,74,54.1,1.681,-5.2%,1.99,25,48.0,1.276,-3.0%,0.96,0.6004
0,9/34/100,10,2.5,3.5,6-17h,78,53.8,1.653,-6.0%,2.07,-,-,-,-,-,0.6003
0,9/34/150,10,2.5,4.0,0-23h,92,48.9,1.522,-4.9%,2.28,28,42.9,1.185,-3.4%,0.78,0.6003
0,5/42/100,20,2.5,3.0,7-16h,81,58.0,1.656,-5.4%,2.04,25,48.0,1.096,-2.8%,0.33,0.6002
0,9/34/80,14,2.0,4.0,7-16h,88,43.2,1.533,-7.8%,2.36,20,60.0,3.041,-2.0%,4.42,0.6002
0,15/50/150,14,3.0,4.0,7-16h,42,59.5,1.921,-3.0%,1.45,-,-,-,-,-,0.6001
0,9/34/200,20,2.0,4.0,6-17h,80,43.8,1.547,-5.9%,2.26,-,-,-,-,-,0.5998
0,5/42/100,14,2.5,3.0,6-17h,89,57.3,1.611,-5.1%,2.11,27,48.1,1.102,-2.8%,0.38,0.5996
0,5/50/80,20,3.0,4.0,6-17h,84,54.8,1.625,-6.2%,2.12,25,48.0,1.226,-6.2%,0.74,0.5996
0,5/50/150,20,2.5,4.0,7-16h,71,50.7,1.647,-5.1%,2.04,22,50.0,1.584,-3.0%,1.72,0.5995
0,12/34/80,10,2.5,3.5,6-17h,80,53.8,1.652,-7.4%,2.11,26,46.2,1.192,-6.1%,0.69,0.5993
0,5/42/150,20,2.5,3.5,6-17h,74,54.1,1.672,-5.2%,1.99,26,50.0,1.383,-3.0%,1.33,0.5992
0,5/42/80,14,3.0,4.0,6-17h,76,55.3,1.672,-5.2%,1.99,28,50.0,1.325,-3.0%,1.19,0.5991
0,5/42/100,14,2.5,3.5,6-17h,80,53.8,1.632,-6.5%,2.11,26,42.3,1.014,-3.6%,0.06,0.599
0,5/50/100,14,3.0,3.5,6-17h,80,58.8,1.649,-3.8%,1.98,23,56.5,1.507,-2.0%,1.34,0.599
0,15/26/80,20,2.0,3.0,7-16h,86,51.2,1.591,-6.4%,2.18,23,52.2,1.633,-3.0%,1.83,0.5987
0,5/42/150,10,2.0,4.0,7-16h,75,44.0,1.576,-5.1%,2.16,24,50.0,1.968,-2.0%,3.22,0.5985
0,9/34/150,10,2.0,3.5,7-16h,78,47.4,1.595,-5.9%,2.15,-,-,-,-,-,0.5985
0,5/42/150,14,2.0,4.0,7-16h,75,44.0,1.557,-4.2%,2.16,24,50.0,1.968,-2.0%,3.22,0.5984
0,12/34/80,20,2.5,4.0,6-17h,80,50.0,1.638,-9.0%,2.18,27,48.1,1.488,-4.2%,1.76,0.5984
0,9/34/100,10,2.0,4.0,0-23h,121,41.3,1.4,-9.6%,2.65,32,37.5,1.184,-3.0%,0.97,0.5981
0,9/42/100,20,2.0,4.0,7-16h,88,43.2,1.516,-7.8%,2.36,26,42.3,1.448,-4.9%,1.8,0.598
0,15/26/100,10,2.0,3.5,7-16h,73,47.9,1.654,-7.8%,2.1,-,-,-,-,-,0.598
0,9/42/80,20,3.0,3.5,6-17h,80,58.8,1.656,-4.6%,1.98,26,42.3,0.841,-8.5%,-0.59,0.5979
0,15/26/80,10,2.0,3.5,0-23h,121,44.6,1.425,-7.2%,2.51,42,40.5,1.18,-7.7%,1.16,0.5976
0,12/42/80,20,2.0,4.0,6-17h,94,42.6,1.477,-5.9%,2.36,29,31.0,0.886,-5.9%,-0.58,0.5975
0,12/26/150,14,2.0,3.5,7-16h,78,47.4,1.583,-5.7%,2.15,-,-,-,-,-,0.5974
0,9/42/200,14,2.5,4.0,7-16h,60,51.7,1.707,-3.9%,1.85,-,-,-,-,-,0.5973
0,9/34/150,10,2.5,4.0,7-16h,69,50.7,1.655,-4.9%,1.98,-,-,-,-,-,0.597
0,12/34/100,20,2.0,4.0,7-16h,80,43.8,1.561,-7.8%,2.26,22,50.0,1.973,-3.0%,2.94,0.597
0,15/42/100,10,3.0,4.0,6-17h,56,57.1,1.775,-2.7%,1.67,22,36.4,0.758,-6.5%,-0.89,0.5969
0,15/42/100,14,3.0,4.0,6-17h,56,57.1,1.775,-2.7%,1.67,22,45.5,1.098,-4.6%,0.31,0.5969
0,5/50/150,14,2.5,3.5,7-16h,70,54.3,1.654,-3.0%,1.91,23,52.2,1.509,-2.6%,1.5,0.5968
0,5/42/80,20,2.5,3.5,6-17h,80,53.8,1.653,-8.6%,2.11,30,46.7,1.215,-3.0%,0.89,0.5966
0,5/50/150,14,2.0,4.0,7-16h,80,43.8,1.554,-7.7%,2.26,26,46.2,1.685,-2.0%,2.64,0.5961
0,15/26/100,14,2.0,3.5,7-16h,78,47.4,1.603,-7.3%,2.15,-,-,-,-,-,0.596
0,15/34/80,14,2.5,3.5,6-17h,85,52.9,1.577,-3.9%,2.08,24,37.5,0.824,-8.5%,-0.66,0.596
0,9/34/100,10,2.5,4.0,7-16h,69,50.7,1.654,-5.3%,1.98,-,-,-,-,-,0.5959
0,5/50/100,14,3.0,4.0,7-16h,70,55.7,1.676,-4.0%,1.89,21,52.4,1.455,-2.0%,1.2,0.5958
0,9/34/150,14,2.0,4.0,0-23h,105,41.9,1.434,-6.9%,2.45,31,48.4,1.865,-3.0%,3.79,0.5956
0,9/42/100,20,3.0,4.0,7-16h,66,56.1,1.712,-4.3%,1.83,21,47.6,1.2,-3.9%,0.57,0.5956
0,5/42/100,10,2.0,4.0,6-17h,88,43.2,1.535,-9.8%,2.36,27,40.7,1.355,-3.0%,1.52,0.5955
0,12/50/80,10,3.0,4.0,7-16h,58,56.9,1.767,-3.6%,1.7,22,59.1,1.898,-3.0%,2.21,0.5955
0,12/50/80,14,3.0,4.0,7-16h,58,56.9,1.767,-3.6%,1.7,22,59.1,1.913,-3.0%,2.21,0.5955
0,5/42/80,14,2.5,4.0,7-16h,71,50.7,1.648,-6.9%,2.04,28,46.4,1.372,-3.0%,1.48,0.5953
0,5/42/80,20,2.5,4.0,7-16h,71,50.7,1.648,-6.9%,2.04,27,40.7,1.087,-5.9%,0.36,0.5953
0,9/34/80,14,2.0,3.0,6-17h,107,49.5,1.491,-6.5%,2.32,24,58.3,2.117,-2.0%,2.96,0.5951
0,5/42/80,10,2.5,3.5,6-17h,85,52.9,1.602,-5.9%,2.08,29,44.8,1.126,-3.0%,0.52,0.5944
0,9/34/200,20,2.0,4.0,7-16h,75,44.0,1.558,-5.9%,2.16,-,-,-,-,-,0.5942
0,15/42/100,14,3.0,4.0,0-23h,70,55.7,1.662,-3.9%,1.89,35,45.7,1.114,-5.2%,0.55,0.594
0,12/50/100,10,3.0,4.0,6-17h,60,56.7,1.725,-3.0%,1.73,22,50.0,1.315,-3.9%,0.93,0.5937
0,15/50/80,14,3.0,4.0,6-17h,56,57.1,1.775,-3.9%,1.67,24,41.7,0.941,-4.3%,-0.21,0.5937
0,12/34/80,10,2.5,4.0,6-17h,71,50.7,1.67,-8.7%,2.04,24,37.5,0.947,-5.7%,-0.2,0.5936
0,15/26/80,14,2.0,3.5,6-17h,96,45.8,1.502,-5.9%,2.26,26,46.2,1.497,-3.5%,1.81,0.5936
0,9/42/100,10,3.0,4.0,6-17h,60,56.7,1.755,-4.6%,1.73,20,40.0,0.879,-4.9%,-0.38,0.5935
0,9/42/100,20,2.5,4.0,6-17h,69,50.7,1.666,-6.9%,1.98,24,45.8,1.342,-3.9%,1.17,0.5935
0,12/26/150,14,2.0,3.0,7-16h,82,51.2,1.585,-5.4%,2.08,-,-,-,-,-,0.5934
0,9/42/200,20,2.5,3.0,7-16h,70,58.6,1.692,-3.9%,1.82,-,-,-,-,-,0.5932
0,12/50/80,14,2.5,3.0,0-23h,120,55.0,1.47,-5.5%,2.3,41,41.5,0.838,-8.4%,-0.98,0.5932
0,9/34/150,14,2.0,3.0,7-16h,82,51.2,1.591,-5.9%,2.08,-,-,-,-,-,0.5931
0,5/42/100,10,2.5,4.0,7-16h,76,50.0,1.607,-6.2%,2.06,24,45.8,1.339,-2.4%,1.17,0.593
0,5/50/100,10,2.5,4.0,7-16h,74,50.0,1.613,-4.9%,2.0,23,47.8,1.45,-2.4%,1.44,0.5928
0,9/34/80,10,2.0,4.0,7-16h,86,43.0,1.53,-7.8%,2.26,-,-,-,-,-,0.5928
0,15/50/100,10,3.0,3.5,0-23h,73,58.9,1.676,-3.0%,1.81,30,50.0,1.158,-4.0%,0.61,0.5927
0,9/34/80,20,2.0,4.0,0-23h,136,40.4,1.337,-7.9%,2.63,39,46.2,1.713,-3.0%,4.06,0.5926
0,12/26/150,20,2.0,3.0,7-16h,82,51.2,1.579,-5.4%,2.08,-,-,-,-,-,0.5926
0,12/42/80,20,2.0,3.5,0-23h,132,43.9,1.376,-6.4%,2.5,43,34.9,0.923,-6.6%,-0.54,0.5925
0,9/34/150,20,2.0,3.0,7-16h,82,51.2,1.585,-5.9%,2.08,-,-,-,-,-,0.5923
0,12/34/150,14,2.0,4.0,6-17h,75,44.0,1.597,-8.7%,2.16,-,-,-,-,-,0.5923
0,9/34/100,20,2.0,3.0,6-17h,98,50.0,1.511,-5.9%,2.22,-,-,-,-,-,0.5921
0,5/42/100,10,3.0,4.0,6-17h,68,55.9,1.699,-5.9%,1.86,25,44.0,1.036,-3.6%,0.13,0.592
0,12/42/80,10,3.0,4.0,7-16h,56,57.1,1.761,-3.9%,1.67,-,-,-,-,-,0.5918
0,15/26/80,20,2.0,3.5,6-17h,96,45.8,1.487,-5.9%,2.26,27,48.1,1.622,-3.2%,2.3,0.5918
0,5/50/100,20,2.5,4.0,7-16h,83,49.4,1.571,-7.0%,2.14,24,45.8,1.34,-3.4%,1.17,0.5917
0,9/34/100,14,2.0,4.0,0-23h,119,41.2,1.392,-8.7%,2.54,33,45.5,1.66,-3.0%,3.2,0.5916
0,15/26/100,20,2.5,4.0,6-17h,76,50.0,1.627,-7.8%,2.06,20,60.0,2.403,-3.0%,3.02,0.5916
0,5/42/100,10,2.0,4.0,0-23h,110,41.8,1.422,-10.6%,2.55,35,37.1,1.167,-4.9%,0.96,0.5915
0,5/42/150,20,2.5,3.5,7-16h,66,54.5,1.68,-4.2%,1.83,24,54.2,1.637,-2.0%,1.89,0.5915
0,5/50/100,10,2.0,4.0,7-16h,94,42.6,1.504,-9.8%,2.36,28,42.9,1.478,-2.0%,2.07,0.5912
0,9/50/100,14,2.5,4.0,6-17h,81,49.4,1.559,-4.9%,2.08,25,64.0,2.866,-3.0%,4.61,0.5912
0,12/34/80,10,2.0,4.0,6-17h,83,43.4,1.572,-10.7%,2.26,26,34.6,1.043,-3.9%,0.19,0.5912
0,9/34/200,14,2.5,4.0,7-16h,67,50.7,1.642,-4.9%,1.92,-,-,-,-,-,0.5911
0,15/34/150,10,2.0,3.0,6-17h,80,51.2,1.575,-4.4%,2.03,-,-,-,-,-,0.591
0,12/34/80,10,3.0,4.0,6-17h,64,56.2,1.727,-5.9%,1.79,22,36.4,0.751,-6.5%,-0.89,0.5909
0,15/26/100,14,2.5,3.0,7-16h,72,58.3,1.694,-5.5%,1.84,-,-,-,-,-,0.5909
0,15/34/80,20,2.0,4.0,7-16h,81,43.2,1.518,-5.1%,2.16,21,52.4,2.189,-2.0%,3.23,0.5909
0,15/26/100,10,3.0,4.0,0-23h,85,54.1,1.576,-4.3%,2.02,26,42.3,0.966,-7.4%,-0.13,0.5908
0,15/26/80,14,2.0,4.0,7-16h,78,43.6,1.584,-8.7%,2.16,22,50.0,2.011,-3.0%,2.94,0.5906
0,12/34/100,20,2.0,4.0,6-17h,86,43.0,1.513,-7.8%,2.26,24,45.8,1.671,-4.0%,2.36,0.5905
0,12/34/80,10,3.0,3.5,6-17h,71,59.2,1.7,-4.9%,1.8,24,45.8,0.976,-6.7%,-0.08,0.5904
0,15/34/80,14,2.5,3.0,7-16h,78,57.7,1.642,-4.4%,1.89,20,55.0,1.456,-2.0%,1.08,0.5903
0,5/42/100,20,2.5,4.0,0-23h,107,47.7,1.443,-6.2%,2.33,31,38.7,0.997,-5.1%,-0.01,0.59
0,9/42/80,14,3.0,4.0,6-17h,72,55.6,1.676,-7.2%,1.92,25,40.0,0.874,-8.4%,-0.47,0.5899
0,15/26/80,20,2.5,4.0,7-16h,67,50.7,1.663,-6.5%,1.92,21,52.4,1.764,-3.4%,2.0,0.5899
0,9/42/150,10,2.0,4.0,7-16h,78,43.6,1.54,-6.8%,2.16,-,-,-,-,-,0.5895
0,9/50/80,20,3.0,4.0,6-17h,85,54.1,1.578,-5.0%,2.02,25,48.0,1.224,-5.2%,0.74,0.5894
0,15/42/100,14,2.0,3.5,7-16h,69,47.8,1.629,-5.8%,1.95,22,50.0,1.723,-3.2%,2.17,0.5893
0,15/26/80,10,2.0,3.0,6-17h,96,50.0,1.523,-6.4%,2.17,26,50.0,1.503,-4.0%,1.68,0.589
0,5/50/100,10,3.0,3.5,6-17h,75,58.7,1.659,-4.2%,1.83,23,56.5,1.507,-2.0%,1.34,0.5889
0,15/26/100,10,2.5,4.0,7-16h,58,51.7,1.743,-7.6%,1.79,-,-,-,-,-,0.5888
0,15/42/100,10,2.5,4.0,7-16h,54,51.9,1.746,-4.4%,1.67,20,45.0,1.287,-4.9%,0.85,0.5886
0,9/42/100,20,2.5,3.0,7-16h,86,57.0,1.589,-4.5%,1.97,25,48.0,1.097,-3.9%,0.33,0.5884
0,15/26/150,20,2.0,4.0,7-16h,70,44.3,1.597,-7.8%,2.07,-,-,-,-,-,0.5883
0,15/42/100,14,3.0,3.5,7-16h,49,61.2,1.834,-2.0%,1.41,21,52.4,1.269,-3.0%,0.71,0.5883
0,15/50/80,10,3.0,3.5,0-23h,77,58.4,1.656,-4.6%,1.84,32,40.6,0.784,-7.9%,-1.02,0.5881
0,5/42/150,14,2.0,4.0,6-17h,84,42.9,1.497,-5.1%,2.16,26,46.2,1.684,-3.0%,2.64,0.588
0,12/26/150,14,2.5,4.0,6-17h,74,50.0,1.602,-6.2%,2.0,-,-,-,-,-,0.588
0,12/34/80,14,2.5,4.0,0-23h,110,47.3,1.427,-4.8%,2.28,36,50.0,1.614,-4.9%,2.87,0.588
0,12/42/100,20,2.0,4.0,7-16h,81,43.2,1.511,-5.9%,2.16,-,-,-,-,-,0.588
0,15/26/80,10,3.0,3.5,6-17h,77,58.4,1.643,-3.9%,1.84,23,56.5,1.523,-4.9%,1.34,0.588
0,12/26/150,10,2.0,4.0,6-17h,81,43.2,1.529,-6.9%,2.16,-,-,-,-,-,0.5879
0,15/26/80,20,2.0,3.5,7-16h,81,46.9,1.558,-7.3%,2.12,23,52.2,1.912,-3.0%,2.66,0.5879
0,12/42/100,14,2.5,4.0,6-17h,79,49.4,1.565,-4.9%,2.02,-,-,-,-,-,0.5878
0,5/50/80,10,2.0,4.0,7-16h,97,42.3,1.483,-9.8%,2.35,33,42.4,1.462,-3.0%,2.34,0.5877
0,5/42/150,10,2.0,4.0,6-17h,84,42.9,1.512,-6.1%,2.16,26,46.2,1.684,-3.0%,2.64,0.5876
0,15/42/150,10,2.0,3.0,7-16h,56,53.6,1.718,-4.0%,1.69,-,-,-,-,-,0.5874
0,15/26/100,20,2.5,3.0,7-16h,76,57.9,1.676,-6.9%,1.87,-,-,-,-,-,0.5872
0,5/42/100,10,3.0,3.5,7-16h,67,59.7,1.721,-6.5%,1.77,24,45.8,0.976,-2.8%,-0.08,0.5871
0,12/34/80,14,2.5,4.0,7-16h,65,50.8,1.665,-6.2%,1.86,26,50.0,1.602,-3.8%,2.04,0.5866
0,12/42/100,14,2.0,3.5,0-23h,117,44.4,1.41,-6.4%,2.35,36,50.0,1.749,-4.9%,3.64,0.5866
0,9/34/100,14,3.0,3.0,6-17h,91,61.5,1.601,-4.0%,1.9,-,-,-,-,-,0.5865
0,15/34/150,10,2.0,3.0,7-16h,67,52.2,1.632,-4.0%,1.84,-,-,-,-,-,0.5864
0,5/42/100,14,2.5,3.0,7-16h,80,57.5,1.618,-5.4%,1.91,25,48.0,1.096,-2.8%,0.33,0.586
0,12/34/80,10,2.0,3.5,6-17h,91,46.2,1.536,-9.7%,2.22,28,42.9,1.304,-3.8%,1.26,0.5859
0,15/26/80,20,2.0,3.0,6-17h,101,49.5,1.49,-5.9%,2.17,27,48.1,1.386,-3.5%,1.41,0.5859
0,5/42/80,20,2.5,3.0,7-16h,82,57.3,1.608,-5.6%,1.93,29,51.7,1.276,-3.0%,1.01,0.5856
0,9/34/150,14,2.5,3.5,6-17h,73,53.4,1.618,-3.9%,1.85,-,-,-,-,-,0.5854
0,9/42/80,14,3.0,3.5,6-17h,77,58.4,1.64,-4.8%,1.84,25,40.0,0.762,-8.5%,-0.89,0.5854
0,12/50/100,14,2.0,3.5,7-16h,78,47.4,1.594,-11.0%,2.15,23,47.8,1.582,-3.2%,1.89,0.5854
0,5/50/150,14,2.5,3.5,6-17h,75,53.3,1.596,-3.9%,1.89,24,54.2,1.633,-2.6%,1.89,0.5853
0,9/34/100,20,2.0,3.5,0-23h,127,44.1,1.366,-7.4%,2.45,34,44.1,1.368,-3.0%,1.86,0.5852
0,15/26/100,10,2.0,3.0,7-16h,80,51.2,1.611,-8.7%,2.03,-,-,-,-,-,0.5851
0,15/50/80,10,3.0,3.5,7-16h,49,61.2,1.829,-3.0%,1.41,20,45.0,0.944,-3.0%,-0.16,0.5851
0,15/50/80,14,3.0,3.5,7-16h,49,61.2,1.829,-3.0%,1.41,20,45.0,0.944,-3.0%,-0.16,0.5851
0,9/34/80,14,2.5,3.5,7-16h,81,53.1,1.583,-6.4%,2.0,-,-,-,-,-,0.585
0,15/26/100,20,2.0,2.5,7-16h,84,56.0,1.601,-6.3%,1.96,-,-,-,-,-,0.5848
0,5/42/200,10,2.5,4.0,7-16h,63,50.8,1.639,-3.9%,1.8,22,50.0,1.58,-3.0%,1.72,0.5847
0,9/34/100,20,2.5,3.0,6-17h,88,56.8,1.6,-7.2%,1.99,-,-,-,-,-,0.5846
0,9/34/150,14,2.5,3.5,7-16h,73,53.4,1.612,-3.9%,1.85,-,-,-,-,-,0.5846
0,15/26/80,20,3.0,3.5,6-17h,85,57.6,1.581,-3.9%,1.91,23,56.5,1.523,-4.9%,1.34,0.5846
0,15/42/80,10,3.0,3.0,0-23h,86,61.6,1.603,-2.0%,1.8,39,41.0,0.681,-9.7%,-1.8,0.5846
0,9/42/150,14,2.5,4.0,6-17h,70,50.0,1.595,-3.9%,1.88,-,-,-,-,-,0.5844
0,5/50/80,20,2.5,4.0,7-16h,86,48.8,1.541,-7.0%,2.09,25,48.0,1.476,-5.3%,1.6,0.5842
0,5/50/80,14,2.5,4.0,6-17h,91,48.4,1.508,-5.9%,2.11,28,46.4,1.381,-3.8%,1.48,0.5841
0,12/34/150,14,2.5,4.0,6-17h,72,50.0,1.622,-7.2%,1.94,-,-,-,-,-,0.5841
0,5/50/80,14,3.0,3.5,6-17h,83,57.8,1.602,-4.8%,1.89,26,53.8,1.359,-4.6%,1.11,0.584
0,5/42/100,14,2.0,4.0,6-17h,89,42.7,1.489,-8.8%,2.25,28,42.9,1.477,-3.0%,2.07,0.5839
0,5/42/150,10,2.5,4.0,0-23h,98,48.0,1.47,-6.2%,2.19,30,46.7,1.382,-3.9%,1.64,0.5838
0,12/26/150,20,2.0,3.5,7-16h,79,46.8,1.539,-5.7%,2.04,-,-,-,-,-,0.5838
0,15/50/80,14,3.0,3.5,0-23h,79,58.2,1.651,-6.7%,1.86,33,39.4,0.744,-8.9%,-1.27,0.5837
0,12/26/150,10,2.5,4.0,7-16h,63,50.8,1.656,-5.3%,1.8,-,-,-,-,-,0.5836
0,12/42/100,20,2.0,4.0,0-23h,115,40.9,1.373,-5.0%,2.33,36,47.2,1.777,-4.9%,4.07,0.5836
0,15/26/80,14,3.0,4.0,6-17h,79,54.4,1.603,-5.9%,1.92,23,56.5,1.75,-4.9%,1.93,0.5834
0,9/34/100,10,2.5,2.5,6-17h,93,61.3,1.594,-4.9%,1.9,-,-,-,-,-,0.5833
0,9/42/80,10,2.5,3.0,6-17h,90,56.7,1.562,-6.3%,2.01,29,44.8,0.963,-8.3%,-0.15,0.5833
