rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,12/26/200,20,3.0,2.5,7-16h,102,62.7,1.408,-4.4%,0.88,30,40.0,0.555,-9.2%,-1.3,0.4882
0,12/34/200,20,3.0,3.0,7-16h,87,58.6,1.428,-4.9%,0.86,33,36.4,0.568,-9.7%,-1.46,0.4882
0,15/26/150,14,3.0,4.0,7-16h,84,51.2,1.402,-5.5%,0.93,31,32.3,0.623,-11.7%,-1.26,0.4882
0,15/26/150,20,2.5,3.5,6-17h,108,49.1,1.355,-7.8%,1.1,40,30.0,0.595,-11.5%,-1.81,0.4882
0,15/34/200,10,1.5,2.5,7-16h,89,44.9,1.353,-4.9%,1.0,35,31.4,0.757,-7.9%,-0.96,0.4882
0,9/42/100,10,3.0,3.5,0-23h,155,52.9,1.304,-11.6%,1.33,55,60.0,1.758,-3.0%,2.93,0.4881
0,15/34/150,10,3.0,3.5,7-16h,82,54.9,1.419,-5.4%,0.89,34,32.4,0.554,-11.2%,-1.64,0.488
0,15/34/200,14,3.0,3.5,7-16h,74,55.4,1.461,-6.5%,0.85,33,30.3,0.503,-12.2%,-1.82,0.488
0,5/26/200,20,3.0,3.0,6-17h,144,56.9,1.322,-7.8%,1.16,53,47.2,0.886,-9.7%,-0.54,0.4879
0,15/42/150,14,1.5,2.5,7-16h,93,45.2,1.363,-8.1%,1.09,34,35.3,0.898,-5.9%,-0.38,0.4879
0,15/26/150,20,3.0,3.5,7-16h,86,54.7,1.403,-4.9%,0.9,33,36.4,0.657,-9.0%,-1.16,0.4878
0,12/34/150,10,2.5,2.5,6-17h,113,57.5,1.362,-5.0%,0.98,42,33.3,0.504,-14.9%,-2.21,0.4877
0,12/34/200,10,3.0,3.5,6-17h,98,54.1,1.385,-5.7%,0.96,35,28.6,0.462,-13.8%,-2.11,0.4876
0,12/34/200,20,3.0,3.5,7-16h,86,54.7,1.419,-5.9%,0.9,33,33.3,0.578,-10.1%,-1.49,0.4876
0,9/26/150,10,3.0,3.0,7-16h,105,58.1,1.395,-6.9%,0.98,40,42.5,0.733,-10.5%,-1.0,0.4874
0,12/34/200,20,1.5,2.5,6-17h,118,44.1,1.308,-7.8%,1.18,43,30.2,0.719,-11.0%,-1.38,0.4874
0,12/42/150,10,3.0,4.0,6-17h,83,51.8,1.419,-8.7%,1.0,34,35.3,0.722,-7.6%,-1.01,0.4874
0,15/34/150,14,3.0,4.0,7-16h,80,51.2,1.406,-5.0%,0.89,34,29.4,0.552,-12.0%,-1.72,0.4874
0,15/34/200,14,3.0,3.0,6-17h,87,58.6,1.421,-4.9%,0.86,36,33.3,0.493,-11.5%,-1.91,0.4874
0,12/42/200,20,2.0,3.5,6-17h,91,44.0,1.37,-8.6%,1.09,36,27.8,0.667,-10.6%,-1.4,0.4873
0,15/34/150,14,2.5,3.0,6-17h,101,53.5,1.373,-6.9%,1.02,41,29.3,0.496,-14.1%,-2.3,0.4873
0,15/34/200,20,3.0,3.0,7-16h,78,59.0,1.451,-4.9%,0.8,35,42.9,0.745,-6.0%,-0.84,0.4872
0,15/34/200,14,2.0,3.5,6-17h,96,43.8,1.357,-8.9%,1.12,39,20.5,0.446,-17.1%,-2.65,0.4871
0,9/26/200,14,2.5,4.0,7-16h,107,45.8,1.362,-10.9%,1.18,41,34.1,0.82,-9.3%,-0.8,0.487
0,12/26/150,20,2.0,3.5,7-16h,116,43.1,1.321,-10.4%,1.24,35,25.7,0.599,-12.2%,-1.67,0.487
0,12/42/150,10,2.5,4.0,6-17h,86,46.5,1.373,-7.3%,1.03,36,33.3,0.795,-7.6%,-0.83,0.487
0,5/42/200,20,3.0,4.0,0-23h,148,49.3,1.314,-11.7%,1.3,64,40.6,0.898,-9.4%,-0.61,0.4869
0,5/34/150,10,2.5,4.0,7-16h,120,45.0,1.312,-8.1%,1.17,49,30.6,0.702,-12.8%,-1.64,0.4866
0,15/26/150,10,2.5,3.0,6-17h,107,53.3,1.38,-8.7%,1.06,38,31.6,0.551,-12.7%,-1.86,0.4864
0,15/26/150,10,2.0,3.0,6-17h,117,47.0,1.325,-9.2%,1.18,40,27.5,0.564,-13.3%,-2.0,0.4862
0,15/26/150,14,3.0,3.5,6-17h,98,54.1,1.384,-6.2%,0.96,36,33.3,0.569,-12.4%,-1.62,0.4862
0,9/42/150,20,2.0,2.5,7-16h,106,51.9,1.342,-5.7%,1.02,34,35.3,0.682,-9.6%,-1.16,0.486
0,9/26/150,14,2.5,4.0,7-16h,114,45.6,1.35,-12.2%,1.23,41,34.1,0.82,-9.3%,-0.8,0.4857
0,9/26/150,20,2.0,2.5,6-17h,144,51.4,1.322,-13.3%,1.32,53,37.7,0.753,-11.6%,-1.33,0.4855
0,12/26/150,14,3.0,4.0,7-16h,101,50.5,1.371,-7.8%,1.03,33,24.2,0.422,-15.2%,-2.26,0.4854
0,5/42/200,14,3.0,3.5,0-23h,152,52.6,1.309,-10.4%,1.24,64,40.6,0.784,-10.5%,-1.29,0.4853
0,15/34/200,14,3.0,3.5,6-17h,82,54.9,1.419,-6.5%,0.89,35,28.6,0.457,-12.7%,-2.11,0.4853
0,15/50/100,14,1.5,2.5,6-17h,130,43.8,1.3,-10.8%,1.27,46,26.1,0.59,-13.6%,-2.23,0.4853
0,9/26/200,20,3.0,3.0,7-16h,101,58.4,1.413,-8.7%,0.98,42,47.6,0.9,-7.8%,-0.36,0.4852
0,15/34/200,20,3.0,4.0,6-17h,82,51.2,1.396,-5.9%,0.91,36,27.8,0.502,-12.3%,-2.02,0.4852
0,9/42/150,14,2.5,4.0,7-16h,95,46.3,1.391,-11.5%,1.12,32,25.0,0.533,-12.7%,-1.8,0.485
0,12/42/200,20,2.0,4.0,6-17h,91,40.7,1.36,-10.5%,1.14,36,25.0,0.66,-11.6%,-1.48,0.485
0,15/26/200,20,3.0,4.0,7-16h,82,51.2,1.394,-5.9%,0.91,31,25.8,0.454,-13.5%,-1.96,0.4849
0,15/26/150,14,2.5,3.5,6-17h,104,49.0,1.356,-7.8%,1.05,39,28.2,0.545,-12.7%,-2.01,0.4848
0,15/34/200,10,2.0,4.0,7-16h,81,40.7,1.371,-7.8%,1.02,34,17.6,0.428,-17.5%,-2.5,0.4848
0,15/26/200,10,1.5,2.5,6-17h,118,44.1,1.305,-8.8%,1.18,41,29.3,0.681,-11.4%,-1.48,0.4847
0,9/26/80,10,3.0,3.5,7-16h,112,53.6,1.345,-6.7%,1.03,51,39.2,0.746,-14.2%,-1.28,0.4846
0,12/34/200,20,2.5,3.5,7-16h,89,49.4,1.379,-6.0%,0.94,33,27.3,0.523,-12.5%,-1.83,0.4846
0,15/34/200,10,2.0,3.5,6-17h,94,43.6,1.347,-8.0%,1.07,39,20.5,0.446,-17.1%,-2.65,0.4846
0,12/42/150,20,2.0,3.0,6-17h,104,47.1,1.329,-6.8%,1.06,39,33.3,0.745,-8.4%,-1.09,0.4844
0,15/42/200,10,1.5,2.5,6-17h,98,44.9,1.343,-9.0%,1.11,34,29.4,0.687,-8.5%,-1.22,0.4843
0,9/26/150,14,3.0,3.5,6-17h,112,53.6,1.355,-7.4%,1.03,48,37.5,0.692,-13.3%,-1.48,0.4842
0,15/26/200,14,2.0,2.5,6-17h,115,52.2,1.357,-11.2%,1.16,40,32.5,0.596,-11.0%,-1.74,0.4841
0,9/42/200,10,3.0,4.0,0-23h,120,50.0,1.337,-9.9%,1.15,52,40.4,0.889,-10.5%,-0.55,0.484
0,12/34/150,20,2.5,3.0,7-16h,96,53.1,1.364,-4.9%,0.92,34,32.4,0.574,-10.8%,-1.59,0.484
0,9/42/150,14,3.0,3.5,0-23h,144,52.8,1.313,-10.1%,1.2,53,47.2,1.031,-7.7%,0.14,0.4839
0,9/26/200,10,2.5,3.5,7-16h,106,49.1,1.359,-9.2%,1.08,41,36.6,0.801,-10.4%,-0.86,0.4838
0,15/26/150,10,2.0,3.0,7-16h,97,47.4,1.342,-6.9%,1.03,34,29.4,0.62,-11.9%,-1.47,0.4838
0,9/34/150,20,2.0,4.0,7-16h,110,40.0,1.326,-12.5%,1.26,36,25.0,0.66,-11.6%,-1.48,0.4837
0,5/50/100,10,3.0,4.0,0-23h,145,49.7,1.306,-13.7%,1.34,53,49.1,1.287,-6.2%,1.26,0.4836
0,12/34/150,14,2.5,3.0,7-16h,96,53.1,1.361,-4.9%,0.92,34,35.3,0.655,-9.8%,-1.25,0.4836
0,9/26/150,14,3.0,4.0,6-17h,110,50.0,1.345,-7.9%,1.05,48,37.5,0.791,-12.6%,-1.02,0.483
0,15/26/200,20,1.5,2.5,7-16h,96,44.8,1.345,-8.5%,1.07,36,30.6,0.729,-10.3%,-1.12,0.483
0,5/34/200,10,2.5,3.5,7-16h,120,48.3,1.318,-7.9%,1.1,49,32.7,0.678,-14.7%,-1.73,0.4829
0,12/42/200,10,2.0,4.0,6-17h,89,40.4,1.359,-9.6%,1.08,36,22.2,0.567,-14.1%,-1.93,0.4829
0,9/26/200,14,3.0,3.0,7-16h,100,58.0,1.392,-6.9%,0.92,42,45.2,0.82,-7.8%,-0.69,0.4828
0,15/34/150,14,2.5,3.5,7-16h,85,49.4,1.365,-4.9%,0.9,34,23.5,0.431,-15.4%,-2.33,0.4828
0,12/42/150,14,3.0,4.0,6-17h,82,51.2,1.391,-6.6%,0.91,35,37.1,0.782,-6.3%,-0.8,0.4827
0,12/34/150,20,2.5,3.5,7-16h,96,49.0,1.349,-5.5%,0.95,34,29.4,0.581,-11.3%,-1.62,0.4826
0,12/26/200,20,2.0,3.5,7-16h,107,43.0,1.317,-8.3%,1.11,34,23.5,0.532,-13.7%,-1.92,0.4825
0,15/34/150,14,2.5,3.0,7-16h,88,53.4,1.375,-5.0%,0.88,35,28.6,0.481,-13.6%,-2.06,0.4825
0,9/42/150,14,2.5,4.0,6-17h,105,45.7,1.349,-10.9%,1.14,39,25.6,0.557,-15.4%,-2.07,0.4824
0,12/34/200,10,2.5,3.0,6-17h,100,53.0,1.362,-6.3%,0.95,39,28.2,0.474,-16.3%,-2.33,0.4824
0,9/42/200,20,2.0,2.5,7-16h,98,52.0,1.353,-6.2%,0.96,34,35.3,0.682,-9.6%,-1.16,0.4822
0,12/34/150,14,3.0,2.5,7-16h,94,62.8,1.412,-5.1%,0.81,33,42.4,0.613,-8.6%,-1.2,0.4822
0,9/26/150,10,2.5,3.5,6-17h,126,48.4,1.322,-10.7%,1.18,49,36.7,0.808,-12.5%,-0.99,0.4821
0,9/42/150,10,3.0,3.5,0-23h,142,52.8,1.315,-10.7%,1.19,51,51.0,1.205,-3.6%,0.86,0.482
0,15/34/150,20,2.5,3.0,6-17h,102,52.9,1.344,-5.7%,0.96,42,33.3,0.598,-11.2%,-1.8,0.482
0,5/26/200,20,3.0,4.0,7-16h,127,49.6,1.311,-9.4%,1.15,49,32.7,0.648,-15.6%,-1.88,0.4819
0,5/34/150,10,3.0,4.0,6-17h,121,49.6,1.314,-7.8%,1.09,46,37.0,0.773,-11.2%,-1.07,0.4819
0,9/26/200,10,2.5,3.5,6-17h,120,48.3,1.317,-8.3%,1.1,48,37.5,0.834,-11.6%,-0.83,0.4818
0,15/26/200,20,3.0,2.5,7-16h,89,62.9,1.419,-4.8%,0.78,32,43.8,0.646,-7.6%,-1.05,0.4818
0,15/26/150,10,3.0,3.0,6-17h,102,57.8,1.382,-6.8%,0.92,36,41.7,0.704,-7.8%,-1.0,0.4816
0,9/26/150,10,2.0,2.5,7-16h,128,51.6,1.325,-11.5%,1.19,43,44.2,0.979,-5.5%,-0.09,0.4813
0,12/42/150,20,3.0,3.5,6-17h,88,54.5,1.391,-7.1%,0.91,37,40.5,0.789,-6.4%,-0.77,0.4813
0,15/26/200,14,3.0,2.5,7-16h,89,62.9,1.415,-4.8%,0.78,31,41.9,0.598,-8.4%,-1.18,0.4813
0,15/26/200,10,1.5,2.5,7-16h,97,44.3,1.314,-5.6%,1.0,36,33.3,0.823,-9.6%,-0.7,0.4811
0,15/34/150,10,3.0,3.0,6-17h,93,58.1,1.379,-4.9%,0.85,37,35.1,0.535,-10.6%,-1.77,0.4811
0,15/34/200,14,3.0,4.0,7-16h,74,51.4,1.414,-6.2%,0.83,33,27.3,0.496,-13.2%,-1.92,0.4811
0,9/26/150,14,2.5,3.5,6-17h,128,48.4,1.319,-11.6%,1.2,49,34.7,0.738,-12.5%,-1.36,0.4809
0,12/34/150,10,2.5,3.5,7-16h,94,48.9,1.346,-5.5%,0.93,33,27.3,0.523,-12.5%,-1.83,0.4808
0,12/34/200,10,3.0,4.0,6-17h,95,50.5,1.367,-7.7%,0.97,35,28.6,0.528,-12.7%,-1.87,0.4808
0,9/26/200,14,2.5,3.5,6-17h,122,48.4,1.314,-9.2%,1.12,48,35.4,0.762,-11.6%,-1.21,0.4806
0,9/42/150,10,3.0,3.5,7-16h,89,53.9,1.371,-4.8%,0.85,31,29.0,0.473,-12.2%,-1.84,0.4804
0,9/42/150,20,3.0,4.0,6-17h,99,50.5,1.355,-8.4%,1.01,35,31.4,0.61,-10.9%,-1.52,0.4804
0,9/42/200,10,3.0,3.5,7-16h,85,54.1,1.381,-4.8%,0.83,31,29.0,0.473,-12.2%,-1.84,0.4804
0,15/26/150,20,3.0,3.0,6-17h,106,57.5,1.361,-5.9%,0.91,38,42.1,0.717,-6.9%,-1.0,0.4804
0,15/34/150,10,3.0,4.0,6-17h,87,50.6,1.355,-5.0%,0.89,36,33.3,0.658,-8.1%,-1.32,0.4804
0,15/34/150,10,3.0,3.0,7-16h,84,58.3,1.404,-4.9%,0.79,34,32.4,0.476,-12.3%,-1.91,0.4802
0,12/42/150,20,2.0,2.5,7-16h,94,52.1,1.356,-6.4%,0.93,34,35.3,0.679,-8.3%,-1.16,0.4799
0,15/26/150,20,2.5,4.0,7-16h,90,45.6,1.335,-5.5%,0.94,34,26.5,0.567,-12.2%,-1.71,0.4799
0,12/34/200,14,3.0,3.0,7-16h,86,58.1,1.401,-4.9%,0.79,32,40.6,0.681,-7.8%,-1.0,0.4798
0,15/26/150,14,2.5,4.0,7-16h,90,45.6,1.335,-5.7%,0.94,33,27.3,0.592,-11.3%,-1.56,0.4797
0,15/34/100,20,3.0,3.5,6-17h,111,53.2,1.31,-5.0%,0.96,44,38.6,0.723,-8.6%,-1.19,0.4794
0,15/34/150,14,2.5,3.5,6-17h,96,49.0,1.333,-5.9%,0.95,40,25.0,0.465,-15.7%,-2.5,0.4794
0,12/26/200,14,2.0,2.5,7-16h,110,51.8,1.337,-9.0%,1.05,34,32.4,0.597,-11.5%,-1.51,0.4793
0,15/26/200,20,3.0,3.5,7-16h,83,54.2,1.379,-4.9%,0.82,32,31.2,0.522,-11.3%,-1.67,0.479
0,9/26/200,14,2.0,2.5,7-16h,116,51.7,1.334,-10.1%,1.09,44,40.9,0.858,-7.6%,-0.62,0.4789
0,9/26/150,10,2.5,3.5,7-16h,113,48.7,1.335,-10.2%,1.09,41,36.6,0.801,-10.4%,-0.86,0.4788
0,9/26/200,10,3.0,3.0,6-17h,114,57.0,1.331,-5.0%,0.91,45,46.7,0.866,-9.7%,-0.53,0.4787
0,12/42/200,14,2.5,4.0,6-17h,80,46.2,1.367,-7.2%,0.92,34,29.4,0.663,-9.9%,-1.32,0.4787
0,12/26/200,14,3.0,3.5,7-16h,93,53.8,1.365,-5.7%,0.87,32,21.9,0.323,-16.9%,-2.61,0.4786
0,15/34/150,10,3.0,4.0,7-16h,81,50.6,1.368,-5.0%,0.83,34,29.4,0.552,-12.0%,-1.72,0.4781
0,12/34/150,20,3.0,3.5,7-16h,91,53.8,1.367,-5.9%,0.86,34,35.3,0.631,-9.1%,-1.31,0.4778
0,15/34/200,14,3.0,3.0,7-16h,77,58.4,1.417,-4.9%,0.73,34,35.3,0.543,-10.6%,-1.61,0.4778
0,9/26/150,10,2.5,2.5,7-16h,120,57.5,1.357,-10.6%,1.04,42,50.0,0.99,-5.0%,-0.04,0.4773
0,12/42/200,20,3.0,4.0,6-17h,76,51.3,1.398,-7.4%,0.85,34,32.4,0.632,-9.7%,-1.37,0.4773
0,15/26/200,10,2.0,4.0,7-16h,90,40.0,1.323,-7.9%,1.01,34,23.5,0.604,-13.2%,-1.63,0.4773
0,9/42/150,14,3.0,4.0,7-16h,89,50.6,1.368,-7.6%,0.91,31,29.0,0.54,-11.2%,-1.62,0.4772
0,15/34/200,20,2.0,3.0,6-17h,98,46.9,1.327,-6.8%,0.96,40,30.0,0.638,-10.6%,-1.63,0.4772
0,12/26/200,20,3.0,4.0,6-17h,102,50.0,1.331,-7.4%,0.97,34,29.4,0.542,-13.4%,-1.72,0.4768
0,12/50/200,10,2.5,4.0,0-23h,124,45.2,1.304,-13.9%,1.25,53,35.8,0.88,-9.3%,-0.66,0.4767
0,9/26/150,20,3.0,2.5,7-16h,115,62.6,1.406,-11.9%,0.98,42,50.0,0.825,-8.6%,-0.6,0.4764
0,9/34/150,10,2.0,3.5,7-16h,111,43.2,1.319,-13.8%,1.21,36,25.0,0.58,-13.1%,-1.82,0.4761
0,12/42/200,14,1.5,2.5,7-16h,85,44.7,1.335,-6.6%,0.92,33,33.3,0.825,-6.0%,-0.64,0.476
0,15/42/200,20,1.5,2.5,7-16h,82,45.1,1.356,-8.4%,0.94,32,28.1,0.647,-9.1%,-1.32,0.4756
0,9/42/150,10,3.0,3.5,6-17h,97,53.6,1.345,-6.5%,0.89,35,37.1,0.687,-8.2%,-1.13,0.4754
0,12/34/200,20,2.5,3.0,6-17h,105,52.4,1.326,-6.1%,0.91,40,30.0,0.515,-14.1%,-2.16,0.4753
0,12/42/200,10,2.5,4.0,6-17h,78,46.2,1.362,-7.2%,0.88,34,29.4,0.663,-9.9%,-1.32,0.4752
0,12/42/150,20,2.5,3.5,6-17h,94,48.9,1.326,-6.7%,0.93,37,35.1,0.755,-7.9%,-0.98,0.4751
0,12/42/200,20,3.0,3.5,6-17h,79,54.4,1.392,-6.7%,0.8,35,37.1,0.684,-8.0%,-1.13,0.475
0,15/26/200,10,3.0,4.0,6-17h,94,50.0,1.337,-6.2%,0.89,34,29.4,0.541,-12.0%,-1.72,0.475
0,12/34/200,10,2.5,3.5,7-16h,88,48.9,1.342,-5.7%,0.86,32,25.0,0.465,-13.7%,-2.03,0.4749
0,12/50/200,14,1.5,2.5,6-17h,99,44.4,1.326,-9.9%,1.04,40,27.5,0.627,-11.5%,-1.73,0.4749
0,12/26/100,10,3.0,4.0,7-16h,105,49.5,1.309,-5.7%,0.92,39,28.2,0.511,-16.1%,-2.12,0.4747
0,12/34/150,20,3.0,3.0,7-16h,92,57.6,1.363,-4.9%,0.79,34,38.2,0.616,-8.8%,-1.31,0.4747
0,15/34/150,14,2.5,4.0,6-17h,93,45.2,1.307,-5.3%,0.91,40,25.0,0.53,-14.3%,-2.22,0.4747
0,12/34/150,10,2.5,3.0,6-17h,107,52.3,1.323,-6.6%,0.92,41,29.3,0.5,-16.1%,-2.3,0.4744
0,15/34/200,14,2.5,2.5,7-16h,83,57.8,1.374,-4.0%,0.73,35,34.3,0.521,-11.5%,-1.76,0.4743
0,9/42/200,10,3.0,4.0,6-17h,89,50.6,1.358,-8.4%,0.91,33,30.3,0.577,-11.2%,-1.57,0.4739
0,12/34/150,10,3.0,4.0,6-17h,98,50.0,1.336,-7.7%,0.93,36,30.6,0.581,-11.5%,-1.67,0.4739
0,9/42/200,14,3.0,4.0,7-16h,85,50.6,1.369,-7.8%,0.87,31,29.0,0.54,-11.2%,-1.62,0.4738
0,9/26/200,20,3.0,3.5,7-16h,97,53.6,1.356,-7.8%,0.89,42,42.9,0.864,-8.2%,-0.53,0.4736
0,9/42/200,20,2.5,2.5,7-16h,94,57.4,1.357,-5.1%,0.79,34,35.3,0.549,-11.4%,-1.61,0.4735
0,15/26/200,20,2.5,4.0,6-17h,102,45.1,1.317,-8.8%,1.0,39,25.6,0.546,-13.4%,-2.07,0.4735
0,15/34/200,14,3.0,4.0,6-17h,79,50.6,1.367,-6.2%,0.81,35,28.6,0.523,-11.4%,-1.87,0.4735
0,12/42/150,14,2.0,2.5,6-17h,105,51.4,1.32,-7.3%,0.94,40,35.0,0.668,-9.7%,-1.4,0.4734
0,15/50/200,14,1.5,3.0,7-16h,77,40.3,1.336,-6.8%,0.89,30,26.7,0.724,-8.7%,-1.01,0.4734
0,15/26/150,10,3.0,4.0,6-17h,96,50.0,1.337,-7.5%,0.91,35,34.3,0.681,-10.8%,-1.16,0.4733
0,15/26/150,20,3.0,2.5,7-16h,93,62.4,1.38,-5.6%,0.76,33,48.5,0.779,-5.1%,-0.62,0.4733
0,12/26/150,20,3.0,3.0,7-16h,105,57.1,1.337,-5.9%,0.85,31,38.7,0.629,-8.7%,-1.15,0.473
0,15/26/150,14,3.0,2.5,7-16h,93,62.4,1.377,-5.6%,0.76,32,46.9,0.729,-5.9%,-0.76,0.4729
0,15/34/150,10,2.5,3.0,7-16h,87,52.9,1.344,-5.0%,0.8,34,23.5,0.37,-16.4%,-2.55,0.4728
0,15/26/150,20,3.0,2.5,6-17h,110,61.8,1.351,-6.5%,0.84,38,47.4,0.743,-5.7%,-0.84,0.4727
0,5/34/200,14,3.0,3.5,7-16h,110,52.7,1.308,-5.6%,0.89,45,35.6,0.636,-13.7%,-1.68,0.4726
0,12/34/150,10,2.5,2.5,7-16h,96,57.3,1.345,-4.9%,0.79,34,35.3,0.549,-11.4%,-1.61,0.4724
0,12/42/200,14,2.0,4.0,6-17h,90,40.0,1.333,-10.5%,1.01,36,22.2,0.567,-14.1%,-1.93,0.4723
0,5/34/200,10,3.0,3.5,7-16h,108,52.8,1.31,-5.6%,0.88,44,38.6,0.727,-13.7%,-1.19,0.4722
0,12/42/200,20,2.0,3.0,6-17h,94,46.8,1.321,-6.8%,0.9,37,32.4,0.716,-8.8%,-1.17,0.4722
0,12/34/150,14,2.5,4.0,7-16h,93,45.2,1.318,-7.0%,0.91,33,27.3,0.597,-11.3%,-1.56,0.472
0,12/34/150,20,2.5,4.0,7-16h,93,45.2,1.318,-7.0%,0.91,34,26.5,0.573,-12.2%,-1.71,0.472
0,15/34/200,20,2.0,3.5,7-16h,83,43.4,1.34,-7.9%,0.9,34,23.5,0.535,-13.7%,-1.92,0.4719
0,12/42/200,20,3.0,3.0,6-17h,83,57.8,1.372,-5.0%,0.73,36,44.4,0.795,-6.8%,-0.68,0.4716
0,15/34/200,10,3.0,4.0,7-16h,75,50.7,1.373,-6.2%,0.77,33,27.3,0.496,-13.2%,-1.92,0.4715
0,9/26/100,10,3.0,4.0,7-16h,105,49.5,1.307,-6.9%,0.92,47,36.2,0.749,-11.7%,-1.23,0.4714
0,15/34/150,10,2.5,4.0,7-16h,84,45.2,1.317,-4.9%,0.83,34,20.6,0.416,-16.6%,-2.47,0.4714
0,15/34/150,14,2.5,4.0,7-16h,84,45.2,1.317,-4.9%,0.83,34,20.6,0.416,-16.6%,-2.47,0.4714
0,12/34/200,20,2.5,3.0,7-16h,89,52.8,1.351,-6.3%,0.81,33,30.3,0.522,-11.8%,-1.77,0.4712
0,12/42/150,14,3.0,3.5,6-17h,85,54.1,1.367,-7.6%,0.83,35,37.1,0.685,-8.0%,-1.13,0.4712
0,15/34/150,10,2.5,4.0,6-17h,91,45.1,1.301,-5.3%,0.87,40,25.0,0.53,-14.3%,-2.22,0.4711
0,15/26/200,20,3.0,3.0,7-16h,85,57.6,1.366,-4.9%,0.73,32,37.5,0.594,-8.7%,-1.31,0.471
0,12/26/200,20,2.5,4.0,7-16h,102,45.1,1.313,-9.7%,1.0,33,21.2,0.426,-15.8%,-2.33,0.4709
0,12/42/150,20,3.0,3.0,6-17h,92,57.6,1.353,-5.9%,0.79,38,47.4,0.893,-6.8%,-0.36,0.4709
0,9/26/200,20,3.0,4.0,7-16h,96,50.0,1.342,-8.7%,0.91,41,36.6,0.759,-10.9%,-1.01,0.4708
0,12/34/200,14,2.5,3.0,7-16h,89,52.8,1.348,-6.3%,0.81,33,33.3,0.601,-10.9%,-1.43,0.4708
0,12/34/200,14,2.5,4.0,7-16h,88,45.5,1.335,-8.1%,0.9,32,25.0,0.53,-12.7%,-1.8,0.4708
0,12/34/200,20,2.5,4.0,7-16h,88,45.5,1.335,-8.1%,0.9,33,24.2,0.509,-13.6%,-1.95,0.4708
0,12/26/200,20,2.5,3.5,7-16h,103,48.5,1.32,-9.1%,0.96,34,26.5,0.499,-13.4%,-1.98,0.4705
0,9/42/150,20,2.5,2.5,7-16h,100,57.0,1.333,-5.1%,0.79,34,35.3,0.549,-11.4%,-1.61,0.4702
0,9/26/200,10,2.5,2.5,7-16h,112,57.1,1.335,-8.8%,0.91,42,50.0,0.99,-5.0%,-0.04,0.4698
0,15/34/150,10,2.5,3.5,6-17h,95,48.4,1.302,-5.9%,0.87,40,25.0,0.465,-15.7%,-2.5,0.4697
0,15/26/200,14,2.5,2.5,6-17h,108,57.4,1.35,-9.6%,0.91,39,38.5,0.623,-9.7%,-1.47,0.4696
0,15/26/200,20,2.5,4.0,7-16h,86,45.3,1.323,-6.8%,0.86,34,23.5,0.483,-14.4%,-2.1,0.4696
0,12/42/200,14,3.0,2.5,6-17h,87,62.1,1.367,-4.2%,0.68,36,44.4,0.663,-7.2%,-1.1,0.4695
0,15/26/200,10,2.0,2.5,7-16h,93,51.6,1.324,-6.6%,0.85,35,37.1,0.733,-8.3%,-0.97,0.4695
0,15/34/200,14,2.0,3.5,7-16h,83,43.4,1.339,-8.9%,0.9,34,20.6,0.451,-16.0%,-2.32,0.4693
0,15/26/200,14,2.5,4.0,7-16h,86,45.3,1.324,-7.1%,0.86,33,24.2,0.503,-13.6%,-1.95,0.4689
0,9/26/150,14,3.0,3.0,7-16h,105,57.1,1.341,-7.8%,0.85,42,45.2,0.82,-7.8%,-0.69,0.4688
0,12/26/200,10,3.0,2.5,7-16h,102,61.8,1.346,-5.6%,0.76,33,36.4,0.476,-11.9%,-1.76,0.4688
0,15/34/150,10,3.0,2.5,6-17h,97,61.9,1.353,-5.1%,0.73,38,42.1,0.602,-8.5%,-1.41,0.4688
0,15/34/200,20,2.0,3.0,7-16h,85,47.1,1.337,-7.3%,0.84,35,31.4,0.684,-9.3%,-1.24,0.4688
0,12/34/200,10,2.5,2.5,7-16h,89,57.3,1.349,-4.9%,0.73,33,33.3,0.503,-12.3%,-1.76,0.4687
0,12/34/150,14,3.0,2.5,6-17h,112,61.6,1.343,-7.2%,0.82,40,40.0,0.555,-11.4%,-1.71,0.4686
0,15/26/150,10,2.5,2.5,6-17h,113,56.6,1.304,-5.9%,0.85,39,41.0,0.691,-7.8%,-1.16,0.4686
0,12/42/150,10,3.0,3.5,6-17h,85,54.1,1.363,-8.6%,0.83,34,35.3,0.633,-9.1%,-1.31,0.4684
0,15/26/150,20,2.5,3.5,7-16h,91,48.4,1.308,-5.5%,0.82,34,29.4,0.576,-11.3%,-1.62,0.4681
0,15/26/150,10,2.5,4.0,7-16h,89,44.9,1.3,-5.7%,0.84,32,28.1,0.616,-11.2%,-1.41,0.468
0,12/42/200,20,2.0,2.5,7-16h,85,51.8,1.339,-6.4%,0.79,33,33.3,0.623,-9.4%,-1.35,0.4678
0,15/26/150,20,3.0,3.0,7-16h,89,57.3,1.343,-4.9%,0.73,33,42.4,0.73,-6.0%,-0.84,0.4678
0,15/26/100,14,2.0,2.5,7-16h,113,51.3,1.31,-10.8%,1.0,43,41.9,0.891,-8.4%,-0.46,0.4677
0,15/26/100,20,2.0,2.5,7-16h,111,51.4,1.32,-10.8%,0.98,44,43.2,0.941,-8.4%,-0.25,0.4676
0,9/50/200,20,3.0,3.0,6-17h,87,57.5,1.358,-5.9%,0.73,37,43.2,0.758,-7.8%,-0.84,0.4675
