rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,5/50/80,10,2.5,2.5,6-17h,169,57.4,1.341,-6.8%,1.49,57,45.6,0.826,-8.8%,-0.86,0.516
0,5/34/100,10,2.0,2.5,7-16h,149,52.3,1.333,-9.3%,1.59,52,42.3,0.905,-11.2%,-0.46,0.5158
0,5/42/150,20,1.5,2.5,7-16h,131,45.0,1.323,-7.9%,1.56,52,36.5,0.948,-9.6%,-0.29,0.5158
0,12/26/150,10,2.0,3.5,6-17h,118,44.1,1.362,-7.6%,1.47,47,44.7,1.395,-6.8%,1.81,0.5156
0,12/26/200,20,2.0,3.5,7-16h,95,45.3,1.427,-8.2%,1.37,42,45.2,1.431,-4.9%,1.73,0.5156
0,5/34/80,10,2.0,2.5,7-16h,152,52.0,1.322,-7.4%,1.54,57,40.4,0.836,-11.7%,-0.91,0.5155
0,5/42/200,20,3.0,3.0,7-16h,105,60.0,1.468,-6.8%,1.24,41,48.8,0.943,-4.0%,-0.2,0.5155
0,5/42/150,14,2.5,3.5,7-16h,109,50.5,1.393,-6.3%,1.36,45,44.4,1.107,-5.9%,0.45,0.5152
0,9/34/80,10,2.5,3.0,7-16h,120,54.2,1.402,-6.8%,1.36,43,44.2,0.94,-8.9%,-0.24,0.5152
0,5/50/80,10,3.0,2.5,7-16h,137,63.5,1.436,-8.1%,1.34,45,46.7,0.718,-10.4%,-1.08,0.5151
0,5/42/200,20,2.5,3.0,6-17h,129,53.5,1.368,-4.8%,1.35,48,43.8,0.923,-5.0%,-0.34,0.515
0,5/42/100,20,3.0,4.0,6-17h,131,51.1,1.356,-8.7%,1.51,51,43.1,1.0,-6.6%,-0.0,0.5148
0,5/42/200,20,2.5,3.5,6-17h,125,49.6,1.357,-5.9%,1.41,47,40.4,0.938,-6.8%,-0.29,0.5148
0,5/42/80,20,2.5,2.5,7-16h,143,58.0,1.365,-5.0%,1.36,53,45.3,0.821,-8.8%,-0.86,0.5147
0,5/26/200,10,3.0,4.0,6-17h,133,51.1,1.356,-9.3%,1.53,53,45.3,1.091,-9.9%,0.45,0.5146
0,5/50/200,10,3.0,3.5,6-17h,110,55.5,1.419,-6.7%,1.31,37,51.4,1.218,-5.9%,0.67,0.5143
0,5/42/80,20,3.0,3.0,6-17h,146,58.2,1.377,-7.8%,1.43,57,43.9,0.774,-8.0%,-1.17,0.5142
0,5/50/100,10,3.0,2.5,6-17h,132,63.6,1.439,-7.7%,1.31,47,55.3,1.022,-5.6%,0.08,0.5142
0,12/26/100,10,2.0,3.5,6-17h,131,43.5,1.329,-7.8%,1.52,50,44.0,1.354,-5.2%,1.76,0.5141
0,5/26/200,10,2.5,3.5,7-16h,126,50.0,1.369,-9.4%,1.5,50,46.0,1.181,-8.7%,0.83,0.514
0,9/26/150,20,2.5,4.0,6-17h,130,46.2,1.348,-9.4%,1.54,50,44.0,1.249,-6.9%,1.17,0.514
0,5/42/150,20,3.0,3.0,7-16h,107,59.8,1.456,-6.8%,1.24,43,51.2,1.037,-4.0%,0.13,0.5139
0,9/34/100,14,2.0,3.0,7-16h,119,47.9,1.364,-5.9%,1.38,49,42.9,1.108,-6.0%,0.53,0.5138
0,5/42/100,20,3.0,2.5,6-17h,144,63.2,1.421,-8.4%,1.36,55,49.1,0.796,-10.2%,-0.93,0.5137
0,5/42/150,20,2.0,3.0,7-16h,123,48.0,1.353,-7.3%,1.45,50,44.0,1.163,-6.8%,0.79,0.5137
0,5/42/150,20,2.0,3.5,7-16h,118,44.1,1.338,-7.0%,1.47,50,40.0,1.153,-6.8%,0.78,0.5137
0,5/50/150,14,3.0,3.5,6-17h,116,55.2,1.399,-6.7%,1.34,40,57.5,1.568,-4.8%,1.68,0.5137
0,9/42/80,14,3.0,3.0,7-16h,114,59.6,1.437,-7.8%,1.31,39,48.7,0.939,-7.8%,-0.2,0.5137
0,5/50/150,20,3.0,3.5,6-17h,116,55.2,1.398,-6.7%,1.34,42,50.0,1.155,-6.2%,0.55,0.5136
0,9/26/100,10,2.5,3.5,6-17h,140,49.3,1.336,-8.4%,1.52,51,49.0,1.336,-7.0%,1.5,0.5136
0,5/42/80,14,3.0,3.0,7-16h,122,59.0,1.422,-6.8%,1.3,47,51.1,1.033,-5.9%,0.13,0.5135
0,5/50/80,14,3.0,3.0,7-16h,135,58.5,1.402,-7.7%,1.37,45,44.4,0.789,-10.6%,-0.85,0.5135
0,5/50/80,20,2.5,2.5,6-17h,169,57.4,1.338,-7.8%,1.49,57,43.9,0.772,-11.5%,-1.17,0.5133
0,9/42/100,20,2.5,4.0,7-16h,99,47.5,1.402,-7.8%,1.37,37,48.6,1.498,-3.2%,1.66,0.5133
0,5/50/200,10,3.0,2.5,6-17h,114,64.0,1.454,-5.1%,1.17,40,50.0,0.825,-7.3%,-0.57,0.5131
0,5/42/150,10,3.0,2.5,7-16h,110,64.5,1.481,-7.3%,1.19,42,57.1,1.101,-5.1%,0.31,0.5126
0,9/42/200,10,1.5,3.0,6-17h,111,41.4,1.357,-12.4%,1.61,43,34.9,1.056,-8.7%,0.26,0.5126
0,5/50/80,10,2.5,4.0,7-16h,135,45.9,1.319,-9.0%,1.56,49,36.7,0.914,-11.5%,-0.43,0.5125
0,5/50/80,20,2.0,2.5,7-16h,164,51.2,1.302,-5.9%,1.48,60,38.3,0.767,-10.9%,-1.38,0.5125
0,9/42/200,14,1.5,3.0,6-17h,111,41.4,1.354,-12.4%,1.61,43,32.6,0.952,-8.7%,-0.24,0.5122
0,5/42/80,20,2.0,2.5,7-16h,153,51.6,1.313,-6.3%,1.47,60,40.0,0.826,-10.8%,-1.03,0.5121
0,12/26/80,14,2.0,3.0,7-16h,126,47.6,1.354,-6.9%,1.41,51,43.1,1.122,-6.4%,0.61,0.5121
0,9/42/80,10,2.0,2.5,7-16h,135,52.6,1.353,-8.6%,1.47,50,40.0,0.827,-7.1%,-0.86,0.5118
0,9/42/200,10,2.5,3.0,7-16h,84,57.1,1.525,-12.5%,1.28,32,50.0,1.187,-4.9%,0.51,0.5118
0,5/50/150,20,2.0,2.5,7-16h,129,52.7,1.357,-7.5%,1.42,45,44.4,0.989,-7.1%,-0.05,0.5116
0,9/42/80,20,2.0,2.5,7-16h,133,52.6,1.356,-8.6%,1.46,49,46.9,1.093,-4.5%,0.41,0.5115
0,5/50/200,20,2.0,3.0,6-17h,133,47.4,1.332,-6.8%,1.44,47,42.6,1.098,-7.3%,0.45,0.5114
0,12/26/150,10,2.0,3.5,7-16h,98,44.9,1.401,-8.0%,1.35,42,47.6,1.571,-4.9%,2.24,0.5114
0,12/26/80,14,2.0,3.0,6-17h,149,47.0,1.323,-9.2%,1.54,57,40.4,1.002,-9.2%,0.01,0.5112
0,5/42/100,20,3.0,3.5,7-16h,112,55.4,1.402,-7.3%,1.32,47,46.8,1.016,-6.5%,0.07,0.5111
0,9/26/150,14,2.5,4.0,7-16h,106,47.2,1.399,-9.9%,1.42,46,43.5,1.221,-6.3%,0.96,0.5111
0,9/26/150,20,2.5,4.0,7-16h,106,47.2,1.399,-9.9%,1.42,47,44.7,1.284,-5.9%,1.25,0.5111
0,9/34/80,10,2.0,4.0,7-16h,129,40.3,1.32,-10.5%,1.59,50,30.0,0.847,-10.7%,-0.89,0.5111
0,5/42/150,14,2.5,2.5,7-16h,115,59.1,1.417,-5.9%,1.24,46,47.8,0.909,-6.9%,-0.37,0.511
0,5/42/200,10,3.0,3.5,7-16h,100,56.0,1.452,-8.4%,1.26,38,52.6,1.282,-5.9%,0.87,0.5109
0,9/42/200,10,2.0,3.0,6-17h,106,49.1,1.393,-9.7%,1.42,41,46.3,1.276,-5.9%,1.06,0.5109
0,5/50/150,14,2.0,2.5,6-17h,142,52.1,1.326,-7.1%,1.45,51,41.2,0.865,-8.9%,-0.66,0.5106
0,12/26/150,20,3.0,4.0,0-23h,166,50.0,1.314,-12.3%,1.66,64,48.4,1.253,-13.2%,1.37,0.5106
0,9/34/100,14,2.0,3.0,6-17h,138,47.1,1.324,-6.8%,1.44,55,41.8,1.064,-6.5%,0.35,0.5103
0,9/42/80,14,2.5,3.0,7-16h,119,54.6,1.4,-10.6%,1.43,43,46.5,1.032,-6.1%,0.12,0.5103
0,5/50/150,10,2.5,2.5,6-17h,130,58.5,1.377,-5.9%,1.3,46,50.0,0.99,-6.9%,-0.04,0.5099
0,5/34/100,20,2.5,4.0,7-16h,124,46.0,1.322,-6.3%,1.42,45,44.4,1.275,-9.3%,1.14,0.5098
0,12/26/100,14,2.0,3.5,6-17h,132,43.2,1.314,-6.9%,1.45,50,44.0,1.354,-5.2%,1.76,0.5095
0,9/26/80,10,2.0,3.0,7-16h,135,47.4,1.323,-8.2%,1.48,60,41.7,1.054,-10.2%,0.34,0.5094
0,5/34/80,20,2.0,3.0,7-16h,149,47.0,1.3,-8.8%,1.54,59,39.0,0.946,-9.3%,-0.32,0.509
0,5/50/150,10,1.5,2.5,7-16h,137,44.5,1.301,-8.1%,1.51,46,34.8,0.877,-12.1%,-0.61,0.509
0,5/42/100,10,3.0,2.5,6-17h,141,63.1,1.405,-8.4%,1.32,52,50.0,0.826,-8.8%,-0.74,0.5088
0,5/42/200,10,2.0,4.0,7-16h,108,40.7,1.333,-6.8%,1.4,46,37.0,1.156,-7.7%,0.77,0.5087
0,12/26/80,10,2.5,3.5,6-17h,132,49.2,1.362,-8.9%,1.42,49,42.9,1.038,-7.0%,0.18,0.5087
0,12/26/100,10,2.0,4.0,6-17h,129,40.3,1.336,-12.3%,1.59,49,36.7,1.146,-8.8%,0.77,0.5087
0,5/34/80,14,2.0,2.5,7-16h,153,51.6,1.305,-7.4%,1.47,60,40.0,0.825,-10.6%,-1.03,0.5083
0,12/26/200,20,2.0,3.5,6-17h,114,43.9,1.357,-7.6%,1.37,45,40.0,1.153,-6.9%,0.7,0.5079
0,5/42/150,14,2.5,3.5,6-17h,128,49.2,1.33,-5.9%,1.36,49,42.9,1.038,-5.9%,0.18,0.5077
0,9/26/80,20,2.0,3.0,7-16h,135,47.4,1.327,-9.2%,1.48,60,46.7,1.282,-4.5%,1.67,0.5076
0,5/42/150,10,2.5,3.5,6-17h,128,49.2,1.33,-6.0%,1.36,47,44.7,1.119,-5.9%,0.52,0.5075
0,9/26/100,10,2.0,3.5,7-16h,129,43.4,1.306,-7.8%,1.47,55,40.0,1.144,-7.0%,0.86,0.5075
0,9/42/80,20,2.5,3.0,7-16h,123,53.7,1.362,-6.4%,1.31,42,47.6,1.08,-6.1%,0.29,0.5073
0,9/42/150,10,2.0,3.0,7-16h,96,50.0,1.427,-13.2%,1.43,40,42.5,1.093,-4.9%,0.37,0.5073
0,5/50/150,10,3.0,4.0,6-17h,111,51.4,1.374,-6.5%,1.29,38,52.6,1.475,-5.9%,1.46,0.5072
0,9/34/80,14,2.5,3.0,7-16h,119,53.8,1.384,-6.8%,1.28,46,41.3,0.837,-9.8%,-0.73,0.5072
0,9/26/200,10,2.5,3.5,6-17h,125,49.6,1.349,-8.7%,1.41,48,50.0,1.391,-6.8%,1.62,0.5068
0,5/42/80,10,3.0,3.0,7-16h,121,58.7,1.402,-6.8%,1.24,47,51.1,1.033,-5.9%,0.13,0.5067
0,9/34/80,14,2.0,4.0,7-16h,130,40.0,1.306,-9.6%,1.52,49,32.7,0.956,-7.8%,-0.25,0.5066
0,9/42/200,20,1.5,3.0,7-16h,92,42.4,1.395,-13.2%,1.48,39,35.9,1.1,-6.8%,0.44,0.5065
0,12/26/80,10,2.5,3.5,7-16h,114,50.0,1.386,-8.9%,1.34,44,45.5,1.152,-6.1%,0.63,0.5064
0,15/26/80,10,1.5,3.0,7-16h,130,40.0,1.305,-9.7%,1.52,47,31.9,0.926,-10.6%,-0.41,0.5061
0,9/42/200,20,2.0,3.0,7-16h,90,50.0,1.436,-11.5%,1.33,37,43.2,1.126,-4.9%,0.46,0.5059
0,5/42/80,10,2.5,2.5,7-16h,136,58.1,1.366,-7.0%,1.3,51,43.1,0.749,-10.6%,-1.17,0.5058
0,9/34/100,10,2.5,3.0,7-16h,105,54.3,1.411,-6.3%,1.19,41,53.7,1.375,-6.4%,1.24,0.5058
0,5/26/200,20,2.5,4.0,7-16h,126,46.0,1.335,-9.8%,1.46,49,44.9,1.29,-8.1%,1.35,0.5057
0,5/50/100,10,2.5,3.5,7-16h,125,49.6,1.335,-8.5%,1.41,45,46.7,1.214,-6.2%,0.87,0.5056
0,9/26/200,20,2.0,3.5,7-16h,113,44.2,1.354,-10.3%,1.44,49,42.9,1.297,-5.9%,1.44,0.5056
0,9/42/150,10,3.0,3.5,7-16h,82,57.3,1.503,-10.7%,1.17,30,50.0,1.154,-6.7%,0.39,0.5056
0,5/42/100,10,2.5,4.0,7-16h,115,46.1,1.335,-6.2%,1.33,43,41.9,1.14,-7.2%,0.59,0.5055
0,5/34/80,14,2.5,3.0,7-16h,135,53.3,1.349,-8.5%,1.38,52,42.3,0.869,-9.8%,-0.64,0.5051
0,5/34/100,14,2.5,4.0,7-16h,122,45.9,1.318,-6.9%,1.38,45,44.4,1.275,-9.3%,1.14,0.5051
0,9/42/200,10,3.0,3.0,6-17h,95,60.0,1.46,-6.9%,1.11,34,50.0,0.99,-5.9%,-0.03,0.5051
0,9/42/80,10,2.0,4.0,7-16h,126,40.5,1.304,-12.3%,1.6,45,33.3,0.985,-7.8%,-0.07,0.505
0,5/50/150,14,2.0,2.5,7-16h,125,52.8,1.355,-9.3%,1.39,45,42.2,0.903,-8.1%,-0.42,0.5046
0,12/26/100,20,2.0,3.5,7-16h,112,43.8,1.341,-6.6%,1.32,46,45.7,1.456,-3.9%,2.0,0.5046
0,5/50/150,10,2.0,2.5,7-16h,125,52.8,1.354,-9.3%,1.39,46,41.3,0.87,-9.0%,-0.58,0.5045
0,5/26/200,14,2.5,4.0,6-17h,143,45.5,1.304,-11.1%,1.54,55,43.6,1.226,-9.0%,1.2,0.5039
0,5/42/150,20,3.0,4.0,7-16h,100,52.0,1.399,-8.1%,1.25,42,47.6,1.201,-6.5%,0.75,0.5039
0,5/26/200,10,3.0,4.0,7-16h,119,51.3,1.363,-9.9%,1.38,47,46.8,1.16,-9.0%,0.68,0.5036
0,5/42/80,14,2.5,2.5,6-17h,163,57.1,1.316,-6.9%,1.36,61,41.0,0.693,-14.2%,-1.78,0.5035
0,5/50/200,14,3.0,3.5,7-16h,101,55.4,1.416,-7.6%,1.19,34,50.0,1.154,-7.4%,0.45,0.5032
0,5/42/200,20,3.0,4.0,7-16h,98,52.0,1.402,-8.1%,1.23,40,45.0,1.079,-6.5%,0.29,0.5029
0,5/50/200,20,3.0,3.5,7-16h,101,55.4,1.414,-7.6%,1.19,35,42.9,0.866,-8.9%,-0.44,0.5029
0,5/50/200,14,3.0,3.0,7-16h,103,59.2,1.423,-5.9%,1.11,35,48.6,0.935,-7.8%,-0.19,0.5027
0,5/50/150,14,2.5,2.5,6-17h,129,58.1,1.358,-5.9%,1.23,47,46.8,0.871,-6.9%,-0.53,0.5025
0,9/26/100,20,2.5,4.0,6-17h,139,45.3,1.304,-9.4%,1.46,52,42.3,1.161,-6.8%,0.82,0.5025
0,5/50/150,14,3.0,3.5,7-16h,105,55.2,1.4,-7.6%,1.21,36,55.6,1.449,-5.9%,1.23,0.5024
0,9/42/150,20,3.0,4.0,7-16h,85,52.9,1.442,-8.7%,1.17,31,48.4,1.238,-7.1%,0.64,0.5023
0,5/50/150,20,3.0,3.5,7-16h,105,55.2,1.398,-7.6%,1.21,37,48.6,1.094,-7.3%,0.3,0.5022
0,5/50/100,20,3.0,4.0,6-17h,126,50.8,1.34,-9.3%,1.38,46,45.7,1.107,-4.0%,0.45,0.5021
0,5/42/80,10,2.5,2.5,6-17h,161,57.1,1.321,-7.8%,1.36,58,41.4,0.697,-11.6%,-1.63,0.5017
0,5/26/200,10,2.5,3.5,6-17h,143,49.0,1.314,-10.9%,1.48,56,44.6,1.118,-9.6%,0.61,0.5016
0,5/50/80,10,3.0,3.0,6-17h,144,57.6,1.35,-7.8%,1.3,50,48.0,0.912,-8.8%,-0.37,0.5016
0,12/26/150,14,2.0,3.5,6-17h,120,43.3,1.324,-7.6%,1.34,47,44.7,1.395,-6.8%,1.81,0.5014
0,5/42/150,10,3.0,3.5,7-16h,103,55.3,1.411,-8.4%,1.2,40,55.0,1.414,-5.9%,1.29,0.5012
0,9/26/80,10,2.5,3.5,7-16h,117,49.6,1.348,-7.8%,1.3,50,50.0,1.385,-3.9%,1.69,0.5012
0,5/26/200,20,2.5,3.0,7-16h,133,53.4,1.351,-10.0%,1.37,51,47.1,1.056,-9.6%,0.25,0.5011
0,9/34/100,20,2.0,3.0,7-16h,118,47.5,1.339,-6.9%,1.28,49,49.0,1.411,-4.5%,1.87,0.501
0,9/42/200,14,2.0,3.0,6-17h,105,48.6,1.37,-9.7%,1.32,41,46.3,1.278,-5.9%,1.06,0.5008
0,9/42/100,20,3.0,4.0,7-16h,92,52.2,1.411,-7.7%,1.17,35,51.4,1.396,-5.2%,1.17,0.5007
0,12/26/150,20,3.0,4.0,7-16h,88,52.3,1.437,-7.7%,1.12,41,48.8,1.258,-5.3%,0.92,0.5007
0,5/50/80,10,2.5,2.5,7-16h,150,57.3,1.33,-6.8%,1.29,51,41.2,0.686,-11.5%,-1.48,0.5006
0,9/26/100,14,2.5,3.5,6-17h,142,48.6,1.301,-7.8%,1.38,53,47.2,1.236,-7.0%,1.14,0.5006
0,5/26/200,10,3.0,3.5,6-17h,139,54.0,1.335,-9.9%,1.39,54,46.3,0.995,-10.7%,-0.02,0.5005
0,9/26/150,20,2.5,3.5,6-17h,133,48.9,1.316,-7.8%,1.35,51,45.1,1.139,-7.0%,0.65,0.5005
0,9/26/200,10,2.0,3.5,7-16h,111,44.1,1.342,-10.3%,1.39,49,42.9,1.284,-5.9%,1.44,0.5005
0,9/34/100,20,2.0,3.0,6-17h,137,46.7,1.303,-6.8%,1.34,56,46.4,1.285,-5.4%,1.49,0.5005
0,9/42/200,20,2.0,3.0,6-17h,105,48.6,1.367,-9.7%,1.32,40,45.0,1.21,-5.9%,0.8,0.5004
0,12/26/200,14,2.0,4.0,6-17h,114,40.4,1.34,-10.5%,1.4,44,38.6,1.243,-6.0%,1.13,0.5004
0,9/26/150,14,2.5,3.5,6-17h,133,48.9,1.313,-7.8%,1.35,51,49.0,1.336,-6.8%,1.5,0.5001
0,9/42/80,10,2.5,3.5,7-16h,113,50.4,1.374,-12.7%,1.41,38,50.0,1.392,-3.8%,1.27,0.5001
0,12/26/100,14,2.0,4.0,7-16h,111,40.5,1.337,-10.5%,1.4,44,40.9,1.365,-6.8%,1.67,0.5
0,12/26/200,14,2.0,4.0,7-16h,95,41.1,1.37,-8.7%,1.27,40,42.5,1.456,-4.9%,1.86,0.4999
0,12/26/80,10,2.0,3.0,7-16h,125,47.2,1.332,-7.8%,1.31,49,40.8,1.021,-6.5%,0.11,0.4998
0,5/42/150,20,3.0,4.0,6-17h,118,50.8,1.341,-7.8%,1.29,46,45.7,1.109,-6.2%,0.45,0.4997
0,5/50/150,20,2.0,3.0,7-16h,127,47.2,1.315,-7.8%,1.34,45,44.4,1.187,-6.4%,0.79,0.4997
0,5/50/150,14,2.5,2.5,7-16h,118,58.5,1.37,-6.0%,1.17,42,45.2,0.817,-7.8%,-0.69,0.4996
0,5/50/100,20,3.0,4.0,7-16h,113,51.3,1.357,-9.3%,1.31,42,42.9,0.988,-7.5%,-0.05,0.4995
0,5/50/150,14,3.0,3.0,7-16h,107,58.9,1.399,-5.9%,1.11,37,54.1,1.168,-5.9%,0.48,0.4995
0,12/26/200,20,3.0,4.0,7-16h,86,52.3,1.445,-8.1%,1.1,39,46.2,1.13,-5.3%,0.46,0.4995
0,12/26/80,10,2.0,3.0,6-17h,148,46.6,1.304,-10.1%,1.44,55,40.0,0.988,-8.3%,-0.07,0.4994
0,5/34/80,20,2.5,3.0,7-16h,138,52.9,1.328,-8.4%,1.33,52,44.2,0.94,-9.7%,-0.28,0.4993
0,9/42/200,14,2.5,4.0,7-16h,83,48.2,1.432,-11.1%,1.23,30,43.3,1.208,-4.9%,0.6,0.4993
0,5/26/150,10,3.0,4.0,6-17h,139,50.4,1.314,-10.8%,1.44,56,44.6,1.064,-9.7%,0.33,0.499
0,9/42/150,20,2.5,4.0,7-16h,88,47.7,1.404,-10.0%,1.24,33,45.5,1.32,-5.1%,0.98,0.4989
0,9/26/150,20,3.0,4.0,6-17h,122,50.8,1.349,-9.7%,1.33,48,45.8,1.118,-7.2%,0.51,0.4988
0,5/42/150,14,2.0,2.5,7-16h,121,52.1,1.324,-5.1%,1.21,51,43.1,0.939,-8.8%,-0.3,0.4986
0,5/50/200,14,3.0,3.5,6-17h,110,54.5,1.374,-6.7%,1.17,38,52.6,1.282,-4.8%,0.87,0.4985
0,5/42/150,10,2.0,2.5,7-16h,121,52.1,1.322,-5.1%,1.21,51,43.1,0.939,-8.8%,-0.3,0.4983
0,5/50/200,20,3.0,3.5,6-17h,110,54.5,1.372,-6.7%,1.17,40,45.0,0.945,-6.7%,-0.2,0.4982
0,5/50/200,14,3.0,2.5,7-16h,105,63.8,1.434,-6.3%,1.04,36,50.0,0.824,-8.7%,-0.52,0.4981
0,9/42/100,14,3.0,4.0,7-16h,90,52.2,1.408,-8.2%,1.15,32,50.0,1.322,-5.2%,0.88,0.4979
0,5/50/100,10,2.5,4.0,7-16h,120,45.8,1.311,-8.3%,1.34,44,43.2,1.206,-7.3%,0.86,0.4978
0,12/26/150,10,2.0,4.0,6-17h,117,40.2,1.326,-10.5%,1.39,46,39.1,1.272,-6.9%,1.3,0.4978
0,5/26/200,14,2.5,3.5,7-16h,126,49.2,1.33,-9.4%,1.34,52,46.2,1.189,-8.7%,0.9,0.4976
0,5/42/150,14,2.5,3.0,6-17h,131,52.7,1.312,-4.9%,1.21,50,44.0,0.933,-6.4%,-0.31,0.4975
0,5/42/150,14,3.0,2.5,7-16h,110,63.6,1.43,-7.3%,1.07,43,60.5,1.265,-5.1%,0.77,0.4974
0,5/34/150,10,2.0,3.5,7-16h,126,43.7,1.302,-12.3%,1.49,49,38.8,1.094,-11.9%,0.48,0.4972
0,5/50/100,14,3.0,3.0,7-16h,118,58.5,1.385,-7.8%,1.17,41,51.2,1.04,-6.9%,0.13,0.4972
0,5/50/150,10,3.0,4.0,7-16h,101,51.5,1.376,-7.8%,1.19,35,51.4,1.406,-6.5%,1.17,0.4972
0,9/42/150,14,2.0,3.0,7-16h,95,49.5,1.403,-13.2%,1.33,40,42.5,1.094,-5.9%,0.37,0.4971
0,9/42/200,10,3.0,3.5,6-17h,94,55.3,1.411,-6.7%,1.08,31,51.6,1.23,-5.9%,0.59,0.4969
0,5/42/200,14,2.5,3.0,6-17h,127,52.8,1.321,-4.8%,1.18,48,45.8,1.004,-4.7%,0.02,0.4968
0,5/50/100,10,3.0,3.5,7-16h,113,54.9,1.371,-9.4%,1.25,40,52.5,1.278,-6.2%,0.9,0.4968
0,9/34/200,10,2.0,3.0,7-16h,97,48.5,1.371,-7.8%,1.19,46,41.3,1.041,-7.4%,0.19,0.4967
0,5/26/200,14,2.5,3.0,6-17h,150,52.7,1.312,-10.7%,1.4,59,47.5,1.073,-9.4%,0.38,0.4962
0,9/26/150,14,3.0,4.0,6-17h,118,50.8,1.348,-9.7%,1.29,46,47.8,1.214,-7.4%,0.86,0.4959
0,9/34/200,10,3.0,3.0,7-16h,87,59.8,1.457,-6.8%,0.98,38,52.6,1.1,-7.8%,0.3,0.4959
0,5/42/200,10,2.5,3.5,6-17h,123,48.8,1.314,-5.9%,1.22,44,43.2,1.052,-5.9%,0.22,0.4958
0,5/42/200,14,2.5,3.5,6-17h,123,48.8,1.314,-5.9%,1.22,47,42.6,1.025,-4.5%,0.11,0.4958
0,9/42/200,14,2.5,3.5,7-16h,83,51.8,1.445,-11.8%,1.18,31,48.4,1.295,-4.9%,0.82,0.4958
0,5/26/200,20,3.0,4.0,6-17h,133,50.4,1.32,-10.5%,1.37,54,46.3,1.137,-8.7%,0.68,0.4956
0,12/26/150,14,2.0,3.5,7-16h,100,44.0,1.355,-8.0%,1.21,42,50.0,1.72,-4.9%,2.76,0.4954
0,5/26/150,10,2.5,4.0,7-16h,127,45.7,1.313,-10.8%,1.39,52,44.2,1.259,-7.7%,1.28,0.4953
0,5/42/80,14,2.5,4.0,7-16h,123,45.5,1.301,-8.0%,1.31,50,36.0,0.888,-8.4%,-0.59,0.4952
0,9/42/100,20,1.5,3.0,7-16h,114,40.4,1.3,-10.6%,1.4,48,35.4,1.077,-8.7%,0.42,0.4948
0,9/42/100,10,2.5,3.0,7-16h,96,55.2,1.431,-12.3%,1.21,37,54.1,1.4,-3.6%,1.17,0.4947
0,5/26/200,10,2.5,3.0,7-16h,130,53.1,1.329,-9.0%,1.28,52,46.2,1.018,-9.6%,0.08,0.4942
0,9/26/80,10,2.5,3.0,6-17h,147,52.4,1.305,-8.6%,1.31,56,50.0,1.188,-7.3%,0.9,0.4942
0,9/26/200,20,2.0,4.0,7-16h,111,40.5,1.331,-12.5%,1.4,48,43.8,1.537,-5.9%,2.59,0.4942
0,9/42/200,10,2.5,3.5,6-17h,97,50.5,1.392,-10.2%,1.2,33,51.5,1.474,-5.9%,1.31,0.4941
0,9/26/100,20,3.0,4.0,6-17h,129,50.4,1.329,-10.5%,1.33,50,44.0,1.036,-7.1%,0.17,0.4939
0,12/26/200,14,2.0,3.5,7-16h,95,44.2,1.363,-8.2%,1.18,41,48.8,1.633,-4.9%,2.43,0.4938
0,5/42/100,20,3.0,3.5,6-17h,134,53.7,1.321,-9.1%,1.29,52,44.2,0.915,-6.7%,-0.41,0.4936
0,5/42/200,14,3.0,3.5,7-16h,100,55.0,1.395,-8.4%,1.12,38,52.6,1.282,-5.9%,0.87,0.4935
0,5/42/200,20,3.0,2.5,7-16h,107,63.6,1.422,-7.3%,1.03,42,54.8,1.0,-5.6%,-0.0,0.4935
0,5/42/100,14,3.0,3.5,7-16h,112,54.5,1.359,-8.2%,1.18,44,52.3,1.266,-6.5%,0.96,0.4934
0,9/26/100,20,2.0,3.0,7-16h,130,46.9,1.302,-8.8%,1.31,56,46.4,1.273,-6.8%,1.49,0.4934
0,5/42/100,10,3.0,3.5,6-17h,132,53.8,1.324,-9.1%,1.28,47,48.9,1.107,-6.5%,0.43,0.4933
0,5/42/150,14,3.0,3.5,7-16h,102,54.9,1.388,-8.4%,1.13,40,55.0,1.414,-5.9%,1.29,0.4933
0,12/26/100,20,2.0,3.0,6-17h,133,46.6,1.303,-7.8%,1.27,52,46.2,1.267,-6.4%,1.32,0.4932
0,5/42/80,10,2.5,4.0,7-16h,121,45.5,1.301,-8.0%,1.28,44,38.6,0.994,-8.4%,-0.03,0.4931
0,5/42/100,14,3.0,2.5,6-17h,143,62.2,1.36,-8.4%,1.18,53,52.8,0.924,-8.8%,-0.31,0.493
0,9/42/200,20,2.5,4.0,6-17h,99,46.5,1.36,-8.6%,1.19,34,47.1,1.41,-5.9%,1.27,0.493
0,12/26/200,20,1.5,3.0,7-16h,99,40.4,1.338,-7.8%,1.2,44,40.9,1.354,-5.0%,1.67,0.493
0,5/50/80,20,2.5,2.5,7-16h,153,56.9,1.302,-6.8%,1.23,52,42.3,0.724,-11.4%,-1.32,0.4926
0,9/34/100,10,2.5,3.0,6-17h,121,52.9,1.344,-6.9%,1.15,46,50.0,1.192,-6.4%,0.74,0.4926
0,12/26/150,14,2.5,4.0,7-16h,95,46.3,1.366,-7.2%,1.12,41,46.3,1.37,-5.3%,1.4,0.4926
